Career_ID,Career_Title,Career_Family,Level,Career_DNA_Primary,Career_DNA_Match_Score,Starting_Salary_Min_INR,Starting_Salary_Max_INR,Remote_Work_Score,Work_Life_Balance_Score,Job_Satisfaction_Score,Market_Demand_2026,Growth_Rate_Percent,Freelance_Opportunity
WK1109,Security Architect,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1700000,4200000,70,7,9,Very High,40,Low
WK1110,Zero Trust Security Engineer,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1600000,4000000,80,7,9,Very High,48,Low
WK1111,iOS Lead Developer,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1300000,3200000,70,7,9,Very High,30,Medium
WK1112,Android Lead Developer,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1300000,3200000,70,7,9,Very High,32,Medium
WK1113,Mobile AR Developer,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1300000,3200000,70,7,9,Very High,44,Medium
WK1114,Wearable Technology Developer,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1200000,3000000,70,7,9,High,38,Medium
WK1115,Graphics Programmer,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1400000,3500000,70,7,10,High,32,Low
WK1116,Gameplay Programmer,Technology & Software,Mid-Level,Builder,"Builder: 3, Thinker: 2",1000000,2500000,70,7,9,Very High,34,Low
WK1117,Game AI Programmer,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1300000,3200000,70,7,9,High,36,Low
WK1118,VR Game Developer,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1300000,3200000,70,7,10,Very High,42,Medium
WK1119,AR Game Developer,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1300000,3200000,70,7,9,Very High,40,Medium
WK1120,Multiplayer Network Engineer,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1400000,3400000,70,6,8,Very High,36,Low
WK1121,IoT Solutions Architect,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1400000,3200000,70,7,9,Very High,40,Low
WK1122,5G Network Engineer,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1400000,3200000,60,7,8,Very High,38,Low
WK1123,Digital Twin Engineer,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1500000,3500000,70,7,9,Very High,48,Low
WK1124,Neuromorphic Computing Specialist,Technology & Software,Senior,Thinker,"Thinker: 3, Thinker: 2",1700000,4000000,80,7,10,Medium,60,Low
WK1125,Microservices Architect,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1600000,3800000,80,7,9,Very High,40,Medium
WK1126,API Architect,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1500000,3500000,80,7,9,Very High,38,Medium
WK1127,System Design Engineer,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1500000,3500000,80,7,9,Very High,36,Low
WK1128,Compiler Engineer,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1600000,3800000,80,7,10,High,30,Low
WK1129,Performance Engineer,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1400000,3200000,80,7,9,High,34,Medium
WK1130,Reverse Engineer,Technology & Software,Senior,Thinker,"Thinker: 3, Thinker: 2",1400000,3500000,80,7,10,High,36,Medium
WK1131,Low-Level Systems Programmer,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1500000,3500000,70,7,9,High,32,Low
WK1132,FPGA Engineer,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1400000,3200000,50,7,9,High,34,Low
WK1133,DSP Engineer,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1300000,3000000,60,7,8,High,30,Low
WK1134,Real-Time Systems Engineer,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1400000,3200000,60,7,9,High,32,Low
WK1135,Automation Test Architect,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1200000,2800000,80,8,8,Very High,32,Medium
WK1136,Security Test Engineer,Technology & Software,Senior,Thinker,"Thinker: 3, Thinker: 2",1200000,2800000,80,7,8,Very High,36,Medium
WK1137,Chaos Engineer,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1400000,3200000,80,7,9,High,38,Medium
WK1138,Test Data Management Specialist,Technology & Software,Mid-Level,Organizer,"Organizer: 3, Thinker: 2",800000,2000000,80,8,7,High,28,Medium
WK1139,Build Engineer,Technology & Software,Mid-Level,Builder,"Builder: 3, Thinker: 2",1000000,2400000,80,7,7,High,30,Medium
WK1140,CI/CD Pipeline Engineer,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1300000,3000000,80,7,8,Very High,38,Medium
WK1141,Configuration Management Specialist,Technology & Software,Mid-Level,Organizer,"Organizer: 3, Thinker: 2",1000000,2400000,80,7,7,High,32,Medium
WK1142,GitOps Engineer,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1300000,3000000,80,7,8,Very High,40,Medium
WK1143,Database Architect,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1500000,3500000,70,7,9,Very High,34,Low
WK1144,NoSQL Database Specialist,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1300000,3000000,80,7,8,Very High,36,Medium
WK1145,Graph Database Engineer,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1400000,3200000,80,7,9,High,38,Medium
WK1146,Time-Series Database Engineer,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1300000,3000000,80,7,8,High,36,Low
WK1147,Vector Database Engineer,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1500000,3500000,80,7,9,Very High,50,Medium
WK1148,Search Engine Engineer,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1400000,3200000,80,7,9,Very High,38,Medium
WK1149,Caching Architect,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1300000,3000000,80,7,8,High,34,Low
WK1150,API Gateway Engineer,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1300000,3000000,80,7,8,Very High,36,Medium
WK1151,Micro-Frontend Architect,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1400000,3200000,80,7,9,Very High,40,Medium
WK1152,Accessibility Engineer,Technology & Software,Mid-Level,Builder,"Builder: 3, Thinker: 2",1000000,2400000,90,8,9,High,42,Medium
WK1153,WebAssembly Engineer,Technology & Software,Senior,Builder,"Builder: 3, Thinker: 2",1400000,3200000,80,7,9,High,44,Medium
WK1154,JAMstack Developer,Technology & Software,Mid-Level,Builder,"Builder: 3, Thinker: 2",1000000,2500000,90,8,8,Very High,38,High
WK1155,Headless CMS Developer,Technology & Software,Mid-Level,Builder,"Builder: 3, Thinker: 2",1000000,2400000,80,7,8,High,34,Medium
WK1156,Junior Software Engineer,Technology & Software,Junior,Phase 1,Generalist,400000,800000,70,7,7,High,30,Medium
WK1157,Software Engineer,Technology & Software,Mid-Level,Phase 1,Generalist,800000,1800000,75,7,8,High,32,Medium
WK1158,Senior Software Engineer,Technology & Software,Senior,Phase 1,Generalist,1200000,2800000,75,7,8,Very High,35,Medium
WK1159,Lead Software Engineer,Technology & Software,Senior,Phase 1,Generalist,1600000,3500000,70,6,8,Very High,30,Low
WK1160,Junior Frontend Developer,Technology & Software,Junior,Phase 1,Generalist,400000,800000,70,7,7,High,30,Medium
WK1161,Frontend Developer,Technology & Software,Mid-Level,Phase 1,Generalist,800000,1800000,75,7,8,High,32,Medium
WK1162,Senior Frontend Developer,Technology & Software,Senior,Phase 1,Generalist,1200000,2800000,75,7,8,Very High,35,Medium
WK1163,Lead Frontend Developer,Technology & Software,Senior,Phase 1,Generalist,1600000,3500000,70,6,8,Very High,30,Low
WK1164,Junior Backend Developer,Technology & Software,Junior,Phase 1,Generalist,400000,800000,70,7,7,High,30,Medium
WK1165,Backend Developer,Technology & Software,Mid-Level,Phase 1,Generalist,800000,1800000,75,7,8,High,32,Medium
WK1166,Senior Backend Developer,Technology & Software,Senior,Phase 1,Generalist,1200000,2800000,75,7,8,Very High,35,Medium
WK1167,Lead Backend Developer,Technology & Software,Senior,Phase 1,Generalist,1600000,3500000,70,6,8,Very High,30,Low
WK1168,Junior Full Stack Developer,Technology & Software,Junior,Phase 1,Generalist,400000,800000,70,7,7,High,30,Medium
WK1169,Full Stack Developer,Technology & Software,Mid-Level,Phase 1,Generalist,800000,1800000,75,7,8,High,32,Medium
WK1170,Senior Full Stack Developer,Technology & Software,Senior,Phase 1,Generalist,1200000,2800000,75,7,8,Very High,35,Medium
WK1171,Lead Full Stack Developer,Technology & Software,Senior,Phase 1,Generalist,1600000,3500000,70,6,8,Very High,30,Low
WK1172,Junior DevOps Engineer,Technology & Software,Junior,Phase 1,Generalist,400000,800000,70,7,7,High,30,Medium
WK1173,DevOps Engineer,Technology & Software,Mid-Level,Phase 1,Generalist,800000,1800000,75,7,8,High,32,Medium
WK1174,Senior DevOps Engineer,Technology & Software,Senior,Phase 1,Generalist,1200000,2800000,75,7,8,Very High,35,Medium
WK1175,Lead DevOps Engineer,Technology & Software,Senior,Phase 1,Generalist,1600000,3500000,70,6,8,Very High,30,Low
WK1176,Junior QA Engineer,Technology & Software,Junior,Phase 1,Generalist,400000,800000,70,7,7,High,30,Medium
WK1177,QA Engineer,Technology & Software,Mid-Level,Phase 1,Generalist,800000,1800000,75,7,8,High,32,Medium
WK1178,Senior QA Engineer,Technology & Software,Senior,Phase 1,Generalist,1200000,2800000,75,7,8,Very High,35,Medium
WK1179,Lead QA Engineer,Technology & Software,Senior,Phase 1,Generalist,1600000,3500000,70,6,8,Very High,30,Low
WK1180,Junior Mobile Developer,Technology & Software,Junior,Phase 1,Generalist,400000,800000,70,7,7,High,30,Medium
WK1181,Mobile Developer,Technology & Software,Mid-Level,Phase 1,Generalist,800000,1800000,75,7,8,High,32,Medium
WK1182,Senior Mobile Developer,Technology & Software,Senior,Phase 1,Generalist,1200000,2800000,75,7,8,Very High,35,Medium
WK1183,Lead Mobile Developer,Technology & Software,Senior,Phase 1,Generalist,1600000,3500000,70,6,8,Very High,30,Low
WK1184,Junior Data Engineer,Technology & Software,Junior,Phase 1,Generalist,400000,800000,70,7,7,High,30,Medium
WK1185,Data Engineer,Technology & Software,Mid-Level,Phase 1,Generalist,800000,1800000,75,7,8,High,32,Medium
WK1186,Senior Data Engineer,Technology & Software,Senior,Phase 1,Generalist,1200000,2800000,75,7,8,Very High,35,Medium
WK1187,Lead Data Engineer,Technology & Software,Senior,Phase 1,Generalist,1600000,3500000,70,6,8,Very High,30,Low
WK1188,Junior Cloud Engineer,Technology & Software,Junior,Phase 1,Generalist,400000,800000,70,7,7,High,30,Medium
WK1189,Cloud Engineer,Technology & Software,Mid-Level,Phase 1,Generalist,800000,1800000,75,7,8,High,32,Medium
WK1190,Senior Cloud Engineer,Technology & Software,Senior,Phase 1,Generalist,1200000,2800000,75,7,8,Very High,35,Medium
WK1191,Lead Cloud Engineer,Technology & Software,Senior,Phase 1,Generalist,1600000,3500000,70,6,8,Very High,30,Low
WK1192,Junior Security Engineer,Technology & Software,Junior,Phase 1,Generalist,400000,800000,70,7,7,High,30,Medium
WK1193,Security Engineer,Technology & Software,Mid-Level,Phase 1,Generalist,800000,1800000,75,7,8,High,32,Medium
WK1194,Senior Security Engineer,Technology & Software,Senior,Phase 1,Generalist,1200000,2800000,75,7,8,Very High,35,Medium
WK1195,Lead Security Engineer,Technology & Software,Senior,Phase 1,Generalist,1600000,3500000,70,6,8,Very High,30,Low
WK1196,Junior API Developer,Technology & Software,Junior,Phase 1,Generalist,400000,800000,70,7,7,High,30,Medium
WK1197,API Developer,Technology & Software,Mid-Level,Phase 1,Generalist,800000,1800000,75,7,8,High,32,Medium
WK1198,Senior API Developer,Technology & Software,Senior,Phase 1,Generalist,1200000,2800000,75,7,8,Very High,35,Medium
WK1199,Lead API Developer,Technology & Software,Senior,Phase 1,Generalist,1600000,3500000,70,6,8,Very High,30,Low
WK1200,Junior Database Administrator,Technology & Software,Junior,Phase 1,Generalist,400000,800000,70,7,7,High,30,Medium
WK1201,Database Administrator,Technology & Software,Mid-Level,Phase 1,Generalist,800000,1800000,75,7,8,High,32,Medium
WK1202,Senior Database Administrator,Technology & Software,Senior,Phase 1,Generalist,1200000,2800000,75,7,8,Very High,35,Medium
WK1203,Lead Database Administrator,Technology & Software,Senior,Phase 1,Generalist,1600000,3500000,70,6,8,Very High,30,Low
WK1204,Junior System Administrator,Technology & Software,Junior,Phase 1,Generalist,400000,800000,70,7,7,High,30,Medium
WK1205,System Administrator,Technology & Software,Mid-Level,Phase 1,Generalist,800000,1800000,75,7,8,High,32,Medium
WK1206,Senior System Administrator,Technology & Software,Senior,Phase 1,Generalist,1200000,2800000,75,7,8,Very High,35,Medium
WK1207,Lead System Administrator,Technology & Software,Senior,Phase 1,Generalist,1600000,3500000,70,6,8,Very High,30,Low
WK1208,Junior Data Scientist,Data & Analytics,Junior,Phase 1,Generalist,400000,900000,75,7,7,High,28,Medium
WK1209,Data Scientist,Data & Analytics,Mid-Level,Phase 1,Generalist,700000,1800000,80,7,8,Very High,32,Medium
WK1210,Senior Data Scientist,Data & Analytics,Senior,Phase 1,Generalist,1200000,2800000,80,7,8,Very High,35,Medium
WK1211,Principal Data Scientist,Data & Analytics,Senior,Phase 1,Generalist,1800000,4000000,75,6,9,High,30,Low
WK1212,Junior Data Analyst,Data & Analytics,Junior,Phase 1,Generalist,400000,900000,75,7,7,High,28,Medium
WK1213,Data Analyst,Data & Analytics,Mid-Level,Phase 1,Generalist,700000,1800000,80,7,8,Very High,32,Medium
WK1214,Senior Data Analyst,Data & Analytics,Senior,Phase 1,Generalist,1200000,2800000,80,7,8,Very High,35,Medium
WK1215,Principal Data Analyst,Data & Analytics,Senior,Phase 1,Generalist,1800000,4000000,75,6,9,High,30,Low
WK1216,Junior Business Analyst,Data & Analytics,Junior,Phase 1,Generalist,400000,900000,75,7,7,High,28,Medium
WK1217,Business Analyst,Data & Analytics,Mid-Level,Phase 1,Generalist,700000,1800000,80,7,8,Very High,32,Medium
WK1218,Senior Business Analyst,Data & Analytics,Senior,Phase 1,Generalist,1200000,2800000,80,7,8,Very High,35,Medium
WK1219,Principal Business Analyst,Data & Analytics,Senior,Phase 1,Generalist,1800000,4000000,75,6,9,High,30,Low
WK1220,Junior ML Engineer,Data & Analytics,Junior,Phase 1,Generalist,400000,900000,75,7,7,High,28,Medium
WK1221,ML Engineer,Data & Analytics,Mid-Level,Phase 1,Generalist,700000,1800000,80,7,8,Very High,32,Medium
WK1222,Senior ML Engineer,Data & Analytics,Senior,Phase 1,Generalist,1200000,2800000,80,7,8,Very High,35,Medium
WK1223,Principal ML Engineer,Data & Analytics,Senior,Phase 1,Generalist,1800000,4000000,75,6,9,High,30,Low
WK1224,Junior Analytics Manager,Data & Analytics,Junior,Phase 1,Generalist,400000,900000,75,7,7,High,28,Medium
WK1225,Analytics Manager,Data & Analytics,Mid-Level,Phase 1,Generalist,700000,1800000,80,7,8,Very High,32,Medium
WK1226,Senior Analytics Manager,Data & Analytics,Senior,Phase 1,Generalist,1200000,2800000,80,7,8,Very High,35,Medium
WK1227,Principal Analytics Manager,Data & Analytics,Senior,Phase 1,Generalist,1800000,4000000,75,6,9,High,30,Low
WK1228,Junior BI Developer,Data & Analytics,Junior,Phase 1,Generalist,400000,900000,75,7,7,High,28,Medium
WK1229,BI Developer,Data & Analytics,Mid-Level,Phase 1,Generalist,700000,1800000,80,7,8,Very High,32,Medium
WK1230,Senior BI Developer,Data & Analytics,Senior,Phase 1,Generalist,1200000,2800000,80,7,8,Very High,35,Medium
WK1231,Principal BI Developer,Data & Analytics,Senior,Phase 1,Generalist,1800000,4000000,75,6,9,High,30,Low
WK1232,Junior Data Architect,Data & Analytics,Junior,Phase 1,Generalist,400000,900000,75,7,7,High,28,Medium
WK1233,Data Architect,Data & Analytics,Mid-Level,Phase 1,Generalist,700000,1800000,80,7,8,Very High,32,Medium
WK1234,Senior Data Architect,Data & Analytics,Senior,Phase 1,Generalist,1200000,2800000,80,7,8,Very High,35,Medium
WK1235,Principal Data Architect,Data & Analytics,Senior,Phase 1,Generalist,1800000,4000000,75,6,9,High,30,Low
WK1236,Junior Quantitative Analyst,Data & Analytics,Junior,Phase 1,Generalist,400000,900000,75,7,7,High,28,Medium
WK1237,Quantitative Analyst,Data & Analytics,Mid-Level,Phase 1,Generalist,700000,1800000,80,7,8,Very High,32,Medium
WK1238,Senior Quantitative Analyst,Data & Analytics,Senior,Phase 1,Generalist,1200000,2800000,80,7,8,Very High,35,Medium
WK1239,Principal Quantitative Analyst,Data & Analytics,Senior,Phase 1,Generalist,1800000,4000000,75,6,9,High,30,Low
WK1240,Data Engineer,Data & Analytics,Mid-Level,Phase 1,Generalist,700000,1600000,75,7,7,High,30,Medium
WK1241,Senior Data Engineer,Data & Analytics,Senior,Phase 1,Generalist,1100000,2400000,75,7,8,High,32,Medium
WK1242,ETL Developer,Data & Analytics,Mid-Level,Phase 1,Generalist,700000,1600000,75,7,7,High,30,Medium
WK1243,Senior ETL Developer,Data & Analytics,Senior,Phase 1,Generalist,1100000,2400000,75,7,8,High,32,Medium
WK1244,Big Data Engineer,Data & Analytics,Mid-Level,Phase 1,Generalist,700000,1600000,75,7,7,High,30,Medium
WK1245,Senior Big Data Engineer,Data & Analytics,Senior,Phase 1,Generalist,1100000,2400000,75,7,8,High,32,Medium
WK1246,Hadoop Developer,Data & Analytics,Mid-Level,Phase 1,Generalist,700000,1600000,75,7,7,High,30,Medium
WK1247,Senior Hadoop Developer,Data & Analytics,Senior,Phase 1,Generalist,1100000,2400000,75,7,8,High,32,Medium
WK1248,Spark Developer,Data & Analytics,Mid-Level,Phase 1,Generalist,700000,1600000,75,7,7,High,30,Medium
WK1249,Senior Spark Developer,Data & Analytics,Senior,Phase 1,Generalist,1100000,2400000,75,7,8,High,32,Medium
WK1250,Tableau Developer,Data & Analytics,Mid-Level,Phase 1,Generalist,700000,1600000,75,7,7,High,30,Medium
WK1251,Senior Tableau Developer,Data & Analytics,Senior,Phase 1,Generalist,1100000,2400000,75,7,8,High,32,Medium
WK1252,Power BI Developer,Data & Analytics,Mid-Level,Phase 1,Generalist,700000,1600000,75,7,7,High,30,Medium
WK1253,Senior Power BI Developer,Data & Analytics,Senior,Phase 1,Generalist,1100000,2400000,75,7,8,High,32,Medium
WK1254,Data Governance Analyst,Data & Analytics,Mid-Level,Phase 1,Generalist,700000,1600000,75,7,7,High,30,Medium
WK1255,Senior Data Governance Analyst,Data & Analytics,Senior,Phase 1,Generalist,1100000,2400000,75,7,8,High,32,Medium
WK1256,General Physician,Healthcare & Medicine,Senior,Phase 1,Generalist,800000,2000000,20,6,8,Very High,18,Low
WK1257,Registered Nurse,Healthcare & Medicine,Mid-Level,Phase 1,Generalist,400000,900000,10,6,8,Very High,20,Low
WK1258,Medical Officer,Healthcare & Medicine,Mid-Level,Phase 1,Generalist,600000,1400000,15,6,8,High,20,Low
WK1259,Staff Nurse,Healthcare & Medicine,Junior,Phase 1,Generalist,300000,600000,10,6,7,Very High,20,Low
WK1260,Pharmacist,Healthcare & Medicine,Mid-Level,Phase 1,Generalist,400000,900000,20,7,7,High,18,Low
WK1261,Medical Technologist,Healthcare & Medicine,Mid-Level,Phase 1,Generalist,350000,800000,15,7,7,High,20,Low
WK1262,Physiotherapist,Healthcare & Medicine,Mid-Level,Phase 1,Generalist,400000,900000,20,7,8,High,22,Low
WK1263,Occupational Therapist,Healthcare & Medicine,Mid-Level,Phase 1,Generalist,400000,850000,20,7,8,High,20,Low
WK1264,Nutritionist,Healthcare & Medicine,Mid-Level,Phase 1,Generalist,350000,800000,40,7,8,High,24,High
WK1265,Clinical Psychologist,Healthcare & Medicine,Senior,Phase 1,Generalist,500000,1400000,60,7,8,High,26,High
WK1266,Cardiologist,Healthcare & Medicine,Senior,Phase 1,Generalist,1500000,4000000,15,5,9,High,20,Low
WK1267,Assistant Cardiologist,Healthcare & Medicine,Mid-Level,Phase 1,Generalist,800000,1800000,15,6,8,High,22,Low
WK1268,Neurologist,Healthcare & Medicine,Senior,Phase 1,Generalist,1500000,4000000,15,5,9,High,20,Low
WK1269,Assistant Neurologist,Healthcare & Medicine,Mid-Level,Phase 1,Generalist,800000,1800000,15,6,8,High,22,Low
WK1270,Pediatrician,Healthcare & Medicine,Senior,Phase 1,Generalist,1500000,4000000,15,5,9,High,20,Low
WK1271,Assistant Pediatrician,Healthcare & Medicine,Mid-Level,Phase 1,Generalist,800000,1800000,15,6,8,High,22,Low
WK1272,Gynecologist,Healthcare & Medicine,Senior,Phase 1,Generalist,1500000,4000000,15,5,9,High,20,Low
WK1273,Assistant Gynecologist,Healthcare & Medicine,Mid-Level,Phase 1,Generalist,800000,1800000,15,6,8,High,22,Low
WK1274,Orthopedic Surgeon,Healthcare & Medicine,Senior,Phase 1,Generalist,1500000,4000000,15,5,9,High,20,Low
WK1275,Assistant Orthopedic Surgeon,Healthcare & Medicine,Mid-Level,Phase 1,Generalist,800000,1800000,15,6,8,High,22,Low
WK1276,Radiologist,Healthcare & Medicine,Senior,Phase 1,Generalist,1500000,4000000,15,5,9,High,20,Low
WK1277,Assistant Radiologist,Healthcare & Medicine,Mid-Level,Phase 1,Generalist,800000,1800000,15,6,8,High,22,Low
WK1278,Anesthesiologist,Healthcare & Medicine,Senior,Phase 1,Generalist,1500000,4000000,15,5,9,High,20,Low
WK1279,Assistant Anesthesiologist,Healthcare & Medicine,Mid-Level,Phase 1,Generalist,800000,1800000,15,6,8,High,22,Low
